id,viewCount,likeCount,favoriteCount,commentCount
n-5hhop1s24,13977,270,0,13
xxpSqHyN3mA,49783,946,0,39
Cnxsl2ZBkSI,26354,1938,0,37
vdivtfNIjiQ,5583,1890,0,3
ooow7xqTMt0,64487,1801,0,35
7sZYd9eHMK0,13103,296,0,5
R2osJjSNxTE,279385,2617,0,147
KMQQqa21ZVs,731546,5693,0,273
c5NV8GSwnJc,20523,1207,0,16
jJur8uq6K4A,119313,2729,0,124
VNMms_zGbnI,1869194,20918,0,843
jiNvJKF-pks,607018,12953,0,606
RZZHTVr-r-g,2421781,58592,0,1978
EFiJHEYomqo,92418,2654,0,65
pMxRoxcvu8s,16308,617,0,10
wuEl_li_UMk,11980,197,0,5
C5EjS_ZEE_I,261718,2806,0,118
4W0f7FmcJyg,1005262,12202,0,502
nYN2SDjnNW8,1384520,25272,0,700
xHtJBU8AaPU,8401,77,0,10
Iyzf1EKNyno,340116,4583,0,155
kGPwK_sjZ1s,98072,1099,0,52
9jVn_JCjpT4,246852,4738,0,145
JIWuthYK5dM,8719,169,0,9
iOdsAE8Mq7I,3151710,38179,0,2764
-rl26QKPHtE,3640212,74015,0,2842
xjSsoOjT6MQ,11094,156,0,15
7d2mC9zDkKE,364472,11695,0,709
iRENaUQc5No,272140,5279,0,172
6ZgS7POz3yQ,6679,56,0,4
q9xLciMB1RA,337120,5150,0,128
4OXXpjE5e5E,31954,251,0,19
TtYtyz8KE74,2062690,20503,0,722
p8cHEKNu1V4,117690,2767,0,63
PSzo2bbvnTQ,79089,1071,0,34
gsRYciU3Y2g,1462093,27852,0,1084
IxNAivZ9VV0,442697,6132,0,76
9w_5vRPBxQc,273116,4068,0,156
plm1JUJhz4I,61022,830,0,34
kG8_OxI0J2Y,1720559,31898,0,1187
YONHd7WYjJQ,106777,1203,0,42
rwvCEWWWt7Q,3319693,50852,0,1434
bEeCz5scUZs,281544,4324,0,240
SwEZYA0OYgg,14314,1125,0,10
KTHXIWNxDVM,6765,304,0,3
A4CnP6RPugo,53949,637,0,46
n2GYNneYupw,19297,522,0,28
20XhDSMmalA,208838,3516,0,139
RROtdQUpTK4,377400,3598,0,161
0TiEO149Ydc,3050720,30848,0,863
8KUV2TFTpGo,7010678,38081,0,1162
osf1gckzf70,1377147,37773,0,747
uzzVdi3HOfU,972797,11679,0,401
evBgLWQwAFA,8389645,203567,0,6723
wHDiWRM_fhE,28516,2775,0,27
nRnPD-KW-0M,381906,6268,0,356
d-oJgmmBirM,136757,1548,0,126
RM3hj-6F1pk,374979,6733,0,329
Q-AJMUh2_Ug,87441,881,0,113
A805D9CVAr0,268562,6081,0,216
mVJjmyFfuts,5124394,92622,0,3113
yhSjdfE07u8,159396,4166,0,74
W3MaEAhXESs,1238206,22762,0,787
GeZ_gq7DdsY,706353,11069,0,470
9HUV5a7MgS4,20258214,266952,0,5704
xkd0hAHxSm0,1936462,18322,0,502
hf1UVIGsnt0,37806,1235,0,13
zB-yoEHpCgg,319893,5418,0,97
xPBFmLuRBsw,33276,2554,0,8
xCXno6uwTUw,10250,882,0,11
jlIW6Q4sutc,25626,316,0,16
vDkcbEB5dNY,82301,1021,0,28
sj7JQCmo4us,292098,4610,0,121
QSVB_a6gkus,46671,427,0,19
cMrauwS3xLU,90588,1531,0,70
f0mH5YWZW9o,22373,780,0,11
Ljw46uARUA8,18979,260,0,13
lEWM0h2Ewbw,60891,841,0,30
7wTE0iT-7z8,15188,367,0,9
pKN4G9DeTjs,5083,82,0,2
lKHuB5gf07M,34618,1132,0,10
JELonpsKzaE,11756,122,0,16
YfIUN0r7I0s,63215,1074,0,27
9l-YDiFZt9c,9547,2696,0,9
1dNAG8ORLrQ,11683,246,0,8
F6j49uzPugA,4211996,84472,0,2231
VATGBUBkrUc,289688,2456,0,121
sRZi4QQEGBI,1415617,18717,0,705
qQ4PZVj66ac,736165,7762,0,415
VEML9hSyuSs,43193,443,0,16
jLihhW0L9cY,159799,3356,0,122
2W6zaNnahmI,30687,371,0,20
XycJ-XnrTBo,29908,372,0,15
Lh34U3jqM6o,53204,2857,0,14
aNLAm3OTNfw,28574,274,0,5
sf1aMnxSjfE,16013,181,0,7
LtGdTuufB9I,126183,1285,0,41
yAbOV1QZTeA,34038,4822,0,10
UAP2MggrbZU,23355,231,0,4
Re25o0fYL50,29797,910,0,18
Bssac-iZsHY,62521,839,0,29
0fQJRrmb5lk,716591,9468,0,397
YcHL0kUFPhw,15640375,118026,0,3971
x1mSr92dBfg,180531,1475,0,118
C_oACPWGvM4,12067862,157167,0,3566
Y-8cvt3y-NM,245598,2253,0,159
0lNFHD0lUAQ,3416589,155265,0,3986
Xmal7_hGOz0,187839,2647,0,131
EnYBuPmwXuc,314475,4132,0,188
7R35_SvWFKY,522803,11612,0,376
w1hiwVawMb4,71942,7819,0,22
Q4awAmiZj50,116362,1449,0,83
hNw5kna518E,265317,4313,0,183
saT8AUI7RyU,142551,2768,0,126
2fIJPxCjlPk,117532,1596,0,99
KO5Zh11A3vI,20862,2694,0,9
dfqMxVc1ql0,167668,1813,0,108
HaVsSRXBH78,229301,3232,0,154
Xqd86is7y54,363221,8184,0,250
pCGUsORIHhM,658231,10966,0,396
VNM8Tg9pvDU,467730,8846,0,694
Sn9aOq9aJ3w,150126,1815,0,77
oio8KDjLvAo,106740,3764,0,57
qM1Mtz35bmU,188658,2436,0,160
88_jAJ-MduU,916430,22902,0,741
iFGnkbZ3fLE,419588,5994,0,325
6I7u1bcE_MM,197549,3669,0,128
PtlDvF6f1sQ,324873,3678,0,213
dZTKOBElkyg,2450230,83143,0,2726
kKzn1_ubIBA,35055,1217,0,46
mA3Qw3KiEtk,168973,3131,0,109
8Cy3kx0JVAw,31148,713,0,26
EZ4Hum70sTk,1151282,18065,0,687
4-v1CKP4khE,138960,2063,0,120
ZhDnRcRml74,97858,2695,0,60
k0nyFpcQl-Y,204538,5888,0,119
v-xghWkpqmU,86233,2945,0,44
FPgoEhYR9dE,152872,2864,0,55
HGQzhcEOl4M,178139,2459,0,74
MEXSgFMRkJs,76646,1077,0,53
BDUwGCHA2b0,216777,6037,0,243
6e3bV26nRF0,112272,2990,0,156
j-Oc7NQqEjI,87651,1314,0,113
SiDBiIsFiqU,303796,3891,0,222
-Q9uIhuvUKc,3140433,50277,0,1503
Ag-OIlEN00M,1889579,22928,0,534
AjPakCJ_SRM,20767,440,0,55
hsNKSbTNd5I,3501847,69253,0,3234
58UBtiY-yL8,13026,764,0,12
YJ-efUsAhc8,2102775,30456,0,775
a86HDx0h768,110842,467,0,28
4WkUrQQoz9E,20265,585,0,73
0HOQkCC2l_w,94467,692,0,102
29ZbS5ItylM,140241,1459,0,56
FA1TsteS7z0,204631,1750,0,135
mi6uRT7PxTQ,6506827,58339,0,2026
TEXWrwpgkkw,4855,45,0,6
sLuRyWidX88,137024,1089,0,57
mhyD2qchkEw,4082654,47350,0,2006
RWQChDfEJpI,118890,1680,0,26
4FW01wJySqE,292968,2947,0,118
vsiSORdhYpE,2335438,21457,0,498
Ockin9mQJcY,162164,1577,0,116
iCXYyHltNDQ,26327,521,0,39
jv-mHrutCqU,10880,1278,0,9
tV_UQIs3er8,1212950,25231,0,2325
uKAM1Nn6QnE,18281,1789,0,5
w_dyejCfGVs,35310,1925,0,24
YoVCu1J6dSw,28444,489,0,16
AUstiNcnr84,16437,933,0,11
FjSJvEPF_Fs,10339,319,0,8
dI0F2Ru3S2E,14346,106,0,7
SsjeX2WIfHc,17270,269,0,12
20YW07z9dFM,19592,111,0,7
iXE_K2Kpoqc,2424667,23195,0,806
KPw-UZBnOO0,85113,626,0,31
C3ObuAlunYc,42582,546,0,22
itxAqoADuxM,28964,284,0,7
c620wBEOqLE,151669,1729,0,55
iNqkT54EDBM,263521,4745,0,385
ymYjwsFz8iM,3121192,44480,0,1091
INcwU-Xk0M4,913109,14218,0,502
lzrT5XI3RxE,8620,110,0,1
6r1-HTiwGiY,571226,6305,0,494
heFRwLfjVXI,618712,10544,0,707
fMiIZC8EFsI,91678,1235,0,66
tQ8a6hBoiFQ,99644,1333,0,55
Zw7DfFVga5Y,357108,5381,0,264
f2rkstacMlg,522874,7154,0,654
aqmpRB5Elhc,73453,658,0,23
QiR3qnG4Bf0,99800,1296,0,59
OEVpAefIrU0,1064442,12229,0,668
74MthcBUulI,19507,202,0,12
KUnUv_395vY,465640,8326,0,380
laqIQ-GTUWM,33492,263,0,20
dYOXPzcoPeA,352420,4181,0,278
ViFCeXpe9jY,16280,1215,0,9
agn1WrDnHfA,27090,759,0,13
4bFlkyWkhqA,53404,359,0,27
mTu4cXW9H_Q,593635,6364,0,471
FoPoI1IwcTw,5606608,65942,0,2986
8Lh1IWgUvpU,662610,13076,0,307
6vpXX5BjltM,9186137,90243,0,3971
Fw2X9dMtDmc,392286,6411,0,173
5uRrc0s66M0,34905,469,0,15
yxteG1thK5I,768042,10088,0,683
ubSZKWXyu04,502457,7309,0,577
_Y4KPYjfcl4,40673,1618,0,16
JPcqESmvTTY,69944,683,0,40
iKuFujJq6zU,227673,2463,0,235
-jWBOgn8xJQ,135457,1823,0,88
lZX6QTtyoJs,123819,1819,0,65
9-6HuhobAA4,61381,831,0,18
Gwg8jwST1go,401084,6486,0,177
EP61ln8KnZE,45830,594,0,8
H1ToFXHW5pg,476940,9856,0,558
DVDzdsljyk0,34342,582,0,55
NDR_SnJtxhk,137354,784,0,34
AbwPwWqA-QQ,2421752,33783,0,1386
cfuEIHEZobc,852652,15030,0,463
D7Uco3O0vn4,48046,882,0,17
29fKX7cGC44,38105,403,0,25
CIjXUg1s5gc,30067217,340333,0,15626
LiGTTICtewQ,179743,1788,0,44
gxlA6JB3Z6w,185237,2360,0,73
LAAY4eSmSZs,179187,2476,0,133
B6DLS5tahlM,343705,3917,0,159
2VMX_ikcsGI,14522,146,0,7
11HHue911Tg,3360269,25846,0,1797
cU7ClSwoTp4,92255,907,0,40
n_4EMO8e-1Y,134923,1496,0,60
Y_yZmKkSk1E,32313,2815,0,10
iH7j8ZzW8QY,432723,3517,0,206
WSsOEUlfsKk,196932,1389,0,150
fBtw1MOG8Es,294866,6773,0,397
c8a-7Yv3ktk,134374,1207,0,66
VQGYiWZTzXM,337927,3360,0,131
lnOHHywkTCs,632081,5074,0,394
0kgySblHsVI,310722,3742,0,318
k-89m72W0j8,191178,2284,0,81
PcoPedyXJVc,811344,5748,0,224
w5cMqD0WqYE,8914839,54968,0,2444
BDu7n-JajaY,78252,2181,0,26
ydCq-loae1o,210585,4758,0,211
jFycqnOpifQ,5484715,46092,0,1957
ppDcuEyNoIU,2026560,45487,0,1370
v57WNW-JsgY,90922,559,0,34
jOPFJ8zaAcQ,572391,9038,0,256
6wDgAEvPSAE,667622,16069,0,521
CsbWsKvyQTU,796439,14416,0,501
JROLUd6uRhA,238658,3126,0,213
KhpxH2QZ0-Q,149828,2015,0,55
Ox_s09dEsQ0,61181,3725,0,39
3OTnUlUox-U,1218849,14961,0,509
uu5laJPLn7g,131276,1621,0,66
X8hnp9M4JCo,1597393,17476,0,693
taEcgisSiNs,299095,2880,0,100
_JoXSTg1aHs,13881,131,0,24
iPJlmxnjnOc,135641,911,0,56
2JiLsYfbWD8,131434,1690,0,101
atcQ7QEjyWY,916713,12608,0,553
3h8Y3cZi66Y,172156,3711,0,110
YYdAE6a0ZH0,108642,1832,0,70
S9vbOVJTKok,119961,2913,0,108
q6KmRlle4-s,314340,2589,0,88
sj1C7BFcnvI,237080,3396,0,166
wwBhxBBa7tE,5444144,99388,0,4420
Bnq9rz8SHC0,332821,7327,0,492
3XyKhTwk9X8,154530,1329,0,90
vDcs3N__VJc,89860,2931,0,102
NIfTCmwgIbY,980375,10349,0,732
xm6Bf7dkp6E,559325,15956,0,652
6nPzc3fAiWs,7509,114,0,8
KjqQLTCU5fU,115252,2975,0,62
PDdudDaWdqY,223998,3346,0,244
dc9RulM3rqc,36734,479,0,29
LNJkdGN8YuE,139320,1667,0,54
9r6M0Pl-KqE,108806,1794,0,91
OfSEwffeK80,73018,2137,0,50
nMYqiTqcZNc,15132,1057,0,12
LpBEVbB7L8Q,75907,2781,0,29
f3Y55KWAhjs,50959,2551,0,87
4DByMjGXBMM,5216,1829,0,2
aP-5cq5b154,124699,2252,0,42
HbMXaZrdcNY,73311,873,0,56
he-eAyHRfFg,361593,8500,0,326
hTYOjhAk73I,258321,4958,0,419
MI7uy5OPqtA,50706,1079,0,56
oLgZo6Qi3Uo,15001595,208497,0,3775
TylWetspLXg,543963,6518,0,222
PwEFg6xEVR8,277648,2620,0,146
jnoJTryTpw0,28355,601,0,29
YuwvUoD3Og8,111397,1043,0,63
qpb4zlpp9xw,238279,4214,0,172
haunJARHPm4,1931530,24012,0,938
cSl4AZNwI94,454046,6327,0,231
kY_QJkII5LQ,25513,275,0,12
1lZcJG3AsxE,868197,5202,0,474
CuaLHUltzfY,34604,332,0,13
UuSpXmGYw3c,185793,2536,0,116
YVzjKyzX8kA,70486,546,0,36
l0f6KGsrt-4,506062,7496,0,277
TQ0qy5isP6A,106399,1620,0,80
3_qvXRXF5FQ,121581,602,0,183
1lc8mAiOUPA,77587,3298,0,41
_Qd6hYjR3j8,146173,3692,0,192
o9qq8pffH-k,6157,58,0,7
zuJVjBIcm9k,37276,380,0,29
Xv-FOSJIwrU,2383670,29088,0,975
19TbZEKioa4,3894,1562,0,4
Pd2wNvTlfE0,137223,3387,0,86
626Kab_uu5U,17881,139,0,13
nivz7x_TMK4,184823,1957,0,143
-JLasQ_iMbA,28184,224,0,28
gW-hDnTjuFE,16149,206,0,12
gZg2SAeN4A8,46427,1511,0,98
43F6_1QCRss,29161,211,0,57
qpCysv0p7yQ,4813,63,0,6
9_rNBo19E90,544333,4139,0,408
7NBTwmjqUrY,214820,1895,0,173
Q4WLbXzJFS4,159875,2600,0,146
GriDK00D52w,80922,1006,0,21
iqQbscsIE_I,147077,3055,0,44
O2AeQDIw2j4,79994,1974,0,64
b9sBFoufLd8,55420,807,0,108
SyETsd-rKP8,140292,2958,0,94
jfHxncKnUuQ,786167,12106,0,552
l9coJQW9f4E,107515,1834,0,66
JRVDNBCdMFM,357053,5582,0,196
Qx7xmUa1c5s,118262,2005,0,75
e8IyZHwtsc0,60056,594,0,22
eKSjxfYbxzc,102915,1700,0,116
1te0jHkRB0s,497614,5872,0,418
PFEhLCP6jzs,380151,4534,0,231
AndEMO__p2U,5033068,75089,0,3508
2mHFjJszcpU,932274,16391,0,601
OcFHOGZ-6aM,3527265,41365,0,1783
G7NapIZ1xGE,2234793,28490,0,1275
oGTVoX7AaRc,2661691,44823,0,1415
PBWrA-CWSEI,17823,141,0,7
hJHK6jj2DI4,32938,388,0,12
1a5ktK5xTkY,121482,965,0,31
PF0yNKroigk,144077,2094,0,75
8XxFbJcswQk,678293,8033,0,305
8y02Rv8sQzw,91021,807,0,64
iYqZg-YQWH0,171254,2421,0,90
iT3YnNdorCg,539567,12230,0,294
b2Eylm6_9_w,124613,2090,0,61
QgYtJOwBCsA,399171,5374,0,148
GwN-WixHkAw,524029,6551,0,357
VxpuB10FaSE,862612,9561,0,443
W-GffbPLyKo,31066,185,0,7
HnffuUtUkAA,108348,1131,0,57
1cZv0AD2u9A,31867,261,0,14
7PQYF4-BbrE,266747,3655,0,139
3ZngH2T395A,296414,2658,0,178
VgFa4bOcx3E,15411,221,0,8
onQLAEEeta8,6986424,60250,0,1223
q8WWNKhdy-w,195891,2935,0,150
fXjfvEcAV6w,895936,17160,0,554
N_rDn5C6Qbc,71978,1095,0,39
p1tNP5RelBc,18605,161,0,6
xoMzPhYYIsM,150588,2388,0,81
FwRcPEg1MyE,424007,3777,0,155
BBbqkvuJ4Mo,187247,1123,0,48
ofIduVOyoDE,82937,2865,0,49
nDdO60XcqPQ,335222,4390,0,121
2K9gjhbT7xs,288477,2396,0,145
s-OoG1aGYO0,13168165,149592,0,2761
Vs80WYJmVaw,154073,652,0,40
iGZzuAatKHI,227852,1742,0,116
iBDrTHCSWDc,609204,9310,0,369
GQeZfqbb0zk,554777,7744,0,288
Pvw42EIZxLU,110334,1093,0,55
HNY2u53wUbU,105445,1765,0,120
11po9xKBsbw,1769186,41651,0,2111
Ma9X4_PKctk,117783,1686,0,65
TX8QPtpLOfA,132451,1409,0,119
LbVD8k9qA6k,776528,6241,0,283
UhMRD7lw5zs,86516,1610,0,23
RIqOaJjqJxE,245185,2558,0,98
5bIlkpQRyTM,3649678,64100,0,1452
A7My5IpEzVM,518984,5914,0,200
n8YhnF0ng4c,241545,4786,0,200
gkYnVE5jsAo,314871,5230,0,321
l8bFkSkhDvo,49576,528,0,33
2bMVMjOMRkU,213021,1676,0,98
Ebm69gW9UlI,2580820,33765,0,1289
-qryg2q3lUs,585662,11370,0,532
K3wVlDCr824,26562,359,0,11
pc8U2VP92Vg,2562613,39331,0,1757
JaoUMbHvsc0,2762356,55068,0,1914
ukz2JXvGR5w,205477,2805,0,113
Trr7dRsjxWQ,66648,734,0,16
7_qK8l4tDog,80248,2194,0,68
74g4LeTipB4,279697,2655,0,181
hPqpyNylDAQ,6253,1779,0,2
EJVc80fJvyA,10477,167,0,8
C9srWhqF-Y4,62151,539,0,38
21dpKcxIhnA,7265,628,0,3
BLl8S5UkdNk,17362,130,0,4
T24FltRzaVo,27762,614,0,16
zmHTmgr_mNs,1143979,5355,0,183
34bgjdQRjIM,147510,1729,0,67
FowAzrMU0GU,102658,1117,0,55
RZNrWmf4xH0,2094773,38192,0,1186
2-1aLFQWOvs,95585,843,0,62
fS9uUDslHso,105934,1621,0,53
T8wzRK1Jf3A,31794,392,0,77
G5132RkO_Sg,61648,702,0,92
5xNy40dQCNQ,112611,1784,0,89
nF3U_t3yjic,581534,7260,0,299
OqV03upmhu0,42359,559,0,15
WV0xX1hAJok,128964,1261,0,63
eT5DJ33-Fbg,529436,9527,0,402
ykEnSrhinvs,117348,6526,0,55
UO0kGdxeQvU,71897,1360,0,59
elgknvkvlXM,146194,1957,0,54
B1gPVKJ7msI,720386,6196,0,465
q2OnQR6VMwU,363290,3462,0,246
MEjNggZsWow,2068609,23883,0,865
TdFCD3oXMZo,6150676,46217,0,1343
K9l9jk_96jY,13757,97,0,5
O_wrDM6Xl7o,97158,2486,0,40
zaD3x9cY6uw,63465,1113,0,55
4HZrQb6rGMc,111281,1565,0,52
QaCBV9HxupM,62792,894,0,67
Vc4iluNVwNY,64825,1818,0,55
a3iWbBLn0cg,14893,1155,0,4
jgvz8pi1FWU,8082,248,0,3
ULScfJm-tWE,85990,1294,0,71
YzKLbB5B0tg,730988,7658,0,301
gUvCkUi66VQ,518408,8775,0,161
j4qfT2dxU6E,1263983,16180,0,479
Wm63LibDiFk,658812,9713,0,295
-lqN-gGulJs,41487,654,0,40
GnI4R9Bdl3g,1018984,14296,0,1064
ggIwlQ5u0a4,115374,1074,0,70
v6R9H84koxs,221897,3873,0,156
nvfe7DAv_UY,41517,547,0,31
m1-Si874NWw,137457,3661,0,114
Z64OB3NiXFQ,92716,2754,0,99
RJMQkye_YTw,335863,4987,0,224
CU2SjQQz5Vo,7202,227,0,10
RuSFg4ZUrsk,30811,334,0,19
tTmXXvYfkXo,36724,1341,0,49
St1wbktth-c,61855,1058,0,72
ih9OL4jE47k,5260,70,0,4
Gbjo5-lxzIs,112908,2307,0,70
iQmFACaEVs8,6691,929,0,13
JFinbZgJcQg,253585,1358,0,103
fxBF7kiOaaY,3521,304,0,3
jdNz5_L6hXc,68009,985,0,69
TeHTQcfKgw0,10098,151,0,6
NEBnnVe_4L4,59251,613,0,33
u82iRMaAHaE,7361,137,0,7
3PwoKpsAYsg,3998,856,0,3
oLSrWXbtwHQ,13279,148,0,32
o5hg3iuoJoM,158073,2757,0,133
vAikGfEniU8,5971,94,0,11
-BE-MOHKO-M,6455,57,0,9
2z0Zcbb0DDw,5546,68,0,4
KH4iD_7jD_Q,12054,1866,0,17
o-3KBEXeGYQ,5254,116,0,7
k-LIsed9s2g,189091,2061,0,158
JdYFi1zADbI,25890,383,0,10
poSDW9ArsA0,21647,329,0,28
zJyf5NqiMNE,615938,9844,0,341
xJwyBBcP51A,340563,4349,0,682
wlQEPlj5JAA,125189,2283,0,97
6I0Dk8cdfCA,253983,3109,0,153
uw8YI7hoGW8,55342,894,0,37
3-03z36Is6M,2249972,29376,0,753
_rf7Gw0mj7I,185682,3659,0,121
98KiqCJSGWw,926546,11833,0,539
beILmAQdEqM,64853,1374,0,46
0mzjL5147i4,86469,1101,0,66
gE2lAnVj17U,23488,419,0,12
8Pk_2dVPjms,1179647,11706,0,650
n7w0-KgZMdY,3942485,51539,0,1372
6D5r_7UW8eA,147455,1480,0,109
xKdp5uI8AC0,4819069,44353,0,1119
LFs3XUqJvNg,1438683,15654,0,717
LKvFhPF0xYA,176297,1853,0,112
Shr47LVcA5I,682764,7735,0,414
JrEJmvuKSwo,9231747,121167,0,4233
c_RLDyJRWaI,152645,709,0,71
bs9vGrByKbk,661596,6383,0,256
1h_biu6oRTY,167892,5235,0,104
wMj-Ai9NOjY,584868,4835,0,252
gOMRNSmwa3U,325071,4120,0,274
mEFf3F2a8HE,222534,2890,0,164
FZF13DJf13k,136057,2006,0,170
Er4q34P5Pxs,2233945,19692,0,552
oVky5tHg7rg,69521,1250,0,48
wYGVO7Kxo-s,42515,1458,0,33
W9eiq-ctKDY,949872,7181,0,276
QzPTpgjpG3o,60403,1812,0,66
fEjzBKo-sxI,1649128,16703,0,864
Rc2VU4Wb7G8,82118,1083,0,85
9rGWJew6_Fw,252637,3232,0,477
z1Lh06y6Z1Q,538347,6122,0,422
sefX1Ievnog,162486,1284,0,96
IIlgjOCxhLQ,186657,2288,0,101
IsmgaVtrgwM,202035,9636,0,289
P19YL-fy3Vk,76300,1489,0,138
LRix5o2-fiU,156477,3671,0,163
HnwQ4gOgnXA,139138,1360,0,85
S19Q4e4Q4Kk,155489,1760,0,74
2ZNKLUHeJtg,255033,5223,0,200
xCmcvsCxfng,467629,5958,0,289
NrpX8HgQxOw,146265,4235,0,182
hZ2lMzQf19U,159508,1536,0,98
nHAPJaeacGE,224632,4194,0,172
LsRpfbTI1EA,51033,526,0,29
VnuBD7oba_w,70944,1210,0,53
evIq3vK2t18,39847,430,0,33
WjOeJ0vih1o,130715,1332,0,57
OL-aURUcufg,31819,860,0,59
HKQ3UoKIcmY,125310,2349,0,108
xa0P41jRrUM,37248,314,0,36
n9RTT6D2XHY,30529,305,0,20
so9Xt6eYoSI,108306,4502,0,171
fp0xjVzmKxY,1947902,21306,0,1165
_ajWFc2VqWo,1776449,18405,0,668
k4Ed6vT6a94,747834,6692,0,372
EwnrkPo4eRQ,98255,824,0,60
dRmRr3Z8Zv8,2566150,33238,0,1672
x7dYBWyL71Y,25913,279,0,15
0jxaCBzuymg,85245,1135,0,102
EIY1tKU15kA,14339,155,0,6
VKHWk6_7ANA,33656,1197,0,26
U7byobgGTvs,15261,933,0,7
jAupQt9MIsU,23505,255,0,30
qmsSxH6ay3A,20217,2309,0,7
_C9LcY3N23o,5578,2280,0,5
CslIcmVdIa8,10922,156,0,7
MThqIWwzL78,38244,381,0,17
1qBYfNb59aU,25709,419,0,7
x-qohPjIVjQ,2409,35,0,2
Xu3yGpxdsKQ,144821,2032,0,75
6KMP8QHtKVk,19638,88,0,4
6b1nqylbSW0,40601,440,0,39
d8IMf7dBLuw,246180,2618,0,192
Xjmc9h_lpkE,175646,3017,0,102
IFlMFVwgIQI,397971,4973,0,225
lJN9GzYilg0,254966,4212,0,154
3OvWFurOBk8,1700891,47005,0,2539
5M9EJOTekxA,95371,1756,0,55
3zCFPqGfNic,82884,567,0,46
b1DUKfmNuSs,603734,11332,0,415
-l-E3kyNcag,489665,5382,0,285
fgcheDWN5B8,186022,6898,0,106
7c_KKh1rmso,51397,571,0,20
L9Ug2jsFQII,63115,2418,0,65
ZpnEn0A4ogc,57087,1436,0,28
3rHD1_kUC5E,49804,627,0,29
A7FEENQd6UI,717145,4171,0,224
wMC0lasK0Is,17564,161,0,12
1UdVTBoo_zs,32911,386,0,23
BgqAmZHkkTg,1098387,19138,0,839
ZNIpnL204f4,57950,2110,0,80
40GrNQnXlN0,34231,1329,0,33
yxnpnfcmueA,22236,171,0,12
4ul6kP887xA,156850,978,0,75
1URQ0_9-Zyw,290432,3205,0,132
niHNuc0uxIE,137621,2723,0,68
Vn-eFXxLXTM,92298,3534,0,59
8CckJu5rRrk,21980,254,0,15
KEkNwc_uA-s,12718,160,0,15
nUa-mCI47E0,6505,882,0,3
a9YE72ILBk8,9096,159,0,34
psY_w1C4tKg,4130,57,0,4
PX1pS1T-f54,22539,351,0,29
aHJPMWtJmRM,28870,1168,0,14
BYbSJfd870Q,55553,486,0,30
kW6WICBscx4,208277,2128,0,164
3EDGt5l5_20,108883,1040,0,66
2uOrT-HBtpc,50120,840,0,39
Jtx7q7_IUXc,483610,6171,0,248
jMEjPKBvhzE,223674,3826,0,176
jE6R7yglXpU,115346,1706,0,129
58KepbLWzus,97145,1564,0,80
Yf4Ouglm2b0,93974,944,0,50
ZIUbfaAShLg,47967,517,0,56
lprNLlPI1FU,19451,441,0,16
cbmSTQs-QGU,75656,2873,0,63
ns441kkfLys,41487,667,0,33
6gnpxE7soNI,21611,123,0,16
dJUtaEe24NM,35022,707,0,60
eNa5wYXonbQ,73881,513,0,45
rlmcmQAUufQ,95920,2755,0,67
jhxi64JvhGw,36992,419,0,29
9_FL_Vc3yZU,30839,333,0,33
R3mKyzJRCUo,18468,196,0,12
hxsJvKYyVyg,24560908,344749,0,19145
SEkdTyBYha0,82954,1563,0,30
2EYauZDN5i4,46214,710,0,20
PatkcLn3NSk,29677,326,0,19
XnCyyJhJCc0,182250,3445,0,193
0kQD1P0_KUs,230883,2166,0,102
pJSv2hoH5ro,62299,754,0,56
J8QBpfCSlLE,39706,429,0,17
NO-1Euq2RBk,898876,12481,0,691
je2HSRcRruI,387520,4405,0,316
N5ivBnosEJo,357071,3479,0,161
EScw2XrUHFY,498042,4741,0,274
wztNEwqknxI,24578,424,0,14
uPXk1ElmzGs,96471,987,0,61
4CP2ur8IJxo,34168,1985,0,18
EPn9rgccqqw,200465,2811,0,205
lytgDpIs4Sk,29080,2452,0,42
l0coDr0MOBU,6658,75,0,3
MARHeIJDsYI,39853,287,0,20
V-_oUY7t3yQ,26239,347,0,16
19FnFxiQmKc,218785,3721,0,293
IdbBmqOUPlY,314332,4446,0,190
h7PsGipAraQ,151044,4023,0,397
hXy9_xjOrb8,46592,538,0,36
0HK1KhJgUs4,36389,671,0,37
PsMqTDxboJE,276028,2466,0,221
jaaQSxUOwC0,206250,5595,0,236
3gP3XrKpy1k,77545,2572,0,50
c8FML8QhcZo,715506,8458,0,537
Z3LKrXt7570,38257,225,0,20
MA--dI19Lfc,91092,983,0,45
O7EcT5YzKhQ,3860611,55984,0,2133
4cwIj0tzPr4,183819,2517,0,111
wftQvpqo6Rg,161097,2281,0,94
TG6NqII3Zuw,288385,3902,0,139
r-B_fkZfWjk,907975,11138,0,515
gvejztfwM6g,61112,525,0,51
rsMLQVRS3ho,294993,3777,0,137
cBNTDlI1-nQ,573931,8804,0,596
UZAKTCeE70Y,2748901,19666,0,1170
WRJXePSFApU,127191,2858,0,72
nIO1tXMnt4E,397169,4401,0,413
cwYAeUpH1NM,1826646,25295,0,563
w4AC_-MoqMM,150082,1151,0,46
p1i28p_gyFI,34623,237,0,23
Z0UISCEe52Y,4105390,39332,0,1144
X-RVUGjCfug,174187,1520,0,90
mTkmIgrj1CA,170033,1809,0,94
DjmHpDI89v8,61748,2326,0,26
kMnDHUKGMWs,4815407,50622,0,1782
ej8vMh28SJY,284840,3009,0,155
S8m_Oek-Xec,210203,1480,0,64
tOXCEV4V8Ks,320825,2738,0,183
